NDID,Product_Name,grams_Pro_per_100g,grams_Fat_per_100g,grams_Cho_per_100g,Category_1,Category_2,Category_3,Serving_Size,Store,Package_Amount,Price_per_Package
ND01495,"Spices, paprika",14.14,12.89,53.99,Spices_and_Herbs,Seasonings,Null,2g=1 tsp / 6.8g=1 tbsp,I,28,2.49
ND01501,"Spices, dill weed, dried",19.96,4.36,55.82,Spices_and_Herbs,Seasonings,Null,1g=1 tsp / 3.1g=1 tbsp,I,24,4.49
ND01496,"Spices, curry powder",14.29,14.01,55.83,Spices_and_Herbs,Seasonings,Null,2g=1 tsp / 6.3g=1 tbsp,I,24,3.39
ND00931,Cheez-It - Baked Snack Crackers ,10,26.66666667,56.66666667,Grains,Snacks,Null,27 crackers,PB,351,4.09
ND00930,Doritos - Nacho Cheese Flavored Tortilla Chips,7.142857143,28.57142857,57.14285714,Grains,Snacks,Null,1 oz (~ 11 chips),PB,297.6,4.29
ND00937,Fritos Corn Chips - Original,7.142857143,35.71428571,57.14285714,Grains,Snacks,Null,1 oz (about 32 chips),PB,276,3.49
ND01528,"Cocoa, dry powder, unsweetened",19.6,13.7,57.9,Sweets,Cocoa_Powder,Null,86g=1 cup / 5.4g=1 tbsp,PB,226,3.89
ND00938,Publix Crunchy Cheese Curls,3.571428571,35.71428571,58.92857143,Grains,Snacks,Null,21 pieces,PB,283,3.19
ND01612,Hershey's Syrup Chocolate Flavor Calcium,2.564102564,0,58.97435897,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,680,2.28
ND01518,Hershey's Milk Chocolate Bar (7 oz.),8.108108108,29.72972973,59.45945946,Sweets,Chocolate,Null,3 blocks,SW,198,2
ND00770,Sun Maid Mediterranean Apricots (bag),2.5,0,60,Fruits,Apricots,Null,0.25 cup,PB,170,2.99
ND01529,Hershey's Cocoa Natural Unsweetened Powder,20,10,60,Sweets,Cocoa_Powder,Null,1 Tbsp,PB ,226,3.89
ND01541,Jell-O Sugar-free Black Cherry (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01542,Jell-O Sugar-free Cherry  (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01543,Jell-O Sugar-free Lemon (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01544,Jell-O Sugar-free Lime (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01545,Jell-O Sugar-free Orange (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01546,Jell-O Sugar-free Peach (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,SW,8.5,0.74
ND01547,Jell-O Sugar-free Raspberry (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01548,Jell-O Sugar-free Strawberry (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,PB,8.5,0.99
ND01549,Jell-O Sugar-free Strawberry-Banana (mix),40,0,60,Sweets,Gelatin,Null,0.25 package,WD,8.5,1.09
ND01610,Hershey's Special Dark Syrup,2.5,0,60,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,623,2.28
ND00925,Funyuns Onion Flavored Rings,7.142857143,21.42857143,60.71428571,Grains,Snacks,Null,about 13 pieces,PB,170.1,3.49
ND01267,Bob's Red Mill Organic High Fiber Coconut Flour,14.28571429,14.28571429,60.71428571,Nuts_and_Seeds,Nut_Flours_and_Meal,Null,2 tbsp,PB,453,7.49
ND01513,Hershey's Special Dark Mildly Sweet Chocolate,5.555555556,30.55555556,61.11111111,Sweets,Chocolate,Null,3 blocks,SW,192,2
ND01611,Hershey's Syrup Chocolate Flavor,2.564102564,0,61.53846154,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,680,2.54
ND00942,Old El Paso Crunchy Taco Shells (12 pack),6.25,21.875,61.71875,Grains,Tortillas,Null,3 shells,PB,130,2.09
ND00269,Crystal Light - Classic Orange (On the Go-mix),0,0,62.5,Beverages,Powdered_Mix,Null,0.5 packet,WD,36.8,2.99
ND00933,Nabisco Ritz Crackers,6.25,28.125,62.5,Grains,Snacks,Null,5 crackers,PB,291,3.59
ND00936,Wise Cheez Doodles Puffed,7.142857143,28.57142857,62.5,Grains,Snacks,Null,23 pieces,PB,240,3.49
ND01602,Hershey's Strawberry Syrup,0,0,62.5,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,623,2.28
ND01530,Publix No Sugar Added Hot Cocoa Mix,20,0,63.33333333,Sweets,Cocoa_Powder,Null,1 pouch,PB,120,1.79
ND00453,"Nestle Nesquik Chocolate Milk (powder, no sugar added)",9.090909091,9.090909091,63.63636364,Dairy_and_Egg,Milk,Flavored,2 tbsp,PB,453,5.19
ND01493,"Celery flakes, dried",11.3,2.1,63.725,Spices_and_Herbs,Seasonings,Null,g= / g=,I,14,3.19
ND01490,"Spices, thyme, dried",9.11,7.43,63.94,Spices_and_Herbs,Seasonings,Null,"1g=1 tsp, leaves / 2.7g=1 tbsp, leaves",I,19,3.49
ND01491,"Spices, pepper, black",10.39,3.26,63.95,Spices_and_Herbs,Seasonings,Null,"2g=1 tsp, ground / 6.9g=1 tbsp, ground",I,120,5.69
ND01481,"Spices, rosemary, dried",4.88,15.22,64.06,Spices_and_Herbs,Seasonings,Null,1g=1 tsp / 3.3g=1 tbsp,I,9,2.77
ND01517,Toll House Nestle Semi-Sweet Chocolate Morsels,7.142857143,28.57142857,64.28571429,Sweets,Chocolate,Null,1 Tbsp,WD,340,3.69
ND00905,Quaker Instant Oatmeal - Weight Control Banana Bread,15.55555556,6.666666667,64.44444444,Grains,Oats,Null,1 packet,PB,360,3.99
ND00851,Sunsweet Pitted Prunes,2.5,0,65,Fruits,Prunes,Null,5 prunes,PB,255,3.15
ND01605,Nestle Nesquik Chocolate Syrup ,0,0,65,Sweets,Syrups_and_Toppings,Null,1 Tbsp,SW,623.6,2.18
ND01484,"Spices, cloves, ground",5.97,13,65.53,Spices_and_Herbs,Seasonings,Null,2g=1 tsp / 6.5g=1 tbsp,I,24,5.69
ND00270,Crystal Light - Natural Pink Lemonade (On the Go-mix),0,0,65.78947368,Beverages,Powdered_Mix,Null,0.5 packet,WD,36.8,2.99
ND00927,Pepperidge Farm Goldfish - Flavor Blasted Xtra Cheddar,13.33333333,16.66666667,65.83333333,Grains,Snacks,Null,51 pieces ,PB,187,2.39
ND01609,Hershey's Caramel Syrup ,2.43902439,0,65.85365854,Sweets,Syrups_and_Toppings,Null,2 Tbsp,SW,623,2.28
ND01231,Goya Cream of Coconut,0,13.88888889,65.97222222,Nuts_and_Seeds,Coconut,Null,2 tbsp,PB,425,2.59
ND01498,Great Value Taco Seasoning Mix ,16.66666667,0,66.66666667,Spices_and_Herbs,Seasonings,Null,2 tsp,SW,35,0.55
ND01499,McCormick Original Taco Seasoning Mix,16.66666667,0,66.66666667,Spices_and_Herbs,Seasonings,Null,2 tsp,SW,35,0.68
ND01819,McCormick Original Taco Seasoning Mix - 30% Less Sodium,16.66666667,0,66.66666667,Spices_and_Herbs,Seasonings,Null,2 tsp,SW,35,0.68
ND01514,Ghirardelli Chocolate All Natural Premium Baking Chips Semi-Sweet Chocolate,6.666666667,30,66.66666667,Sweets,Chocolate,Null,32 chips,WD,340,4.29
ND01516,Hershey's Semisweet Chocolate Chips,6.666666667,26.66666667,66.66666667,Sweets,Chocolate,Null,1 tbsp,PB ,340,2.99
ND01519,Toll House Nestle Semi-Sweet Chocolate Chunks,8.333333333,29.16666667,66.66666667,Sweets,Chocolate,Null,1 Tbsp,SW,326,2.48
ND00906,Quaker Instant Oatmeal - Original,14.28571429,7.142857143,67.85714286,Grains,Oats,Null,1 packet,PB,336,3.79
ND00743,Arginaid (Arginine Powder),0,0,67.93478261,Formulas,Protein,Null,1 packet,I,128,23.99
ND01818,McCormick Salad Toppins - Southwest,12.5,12.5,68.75,Spices_and_Herbs,Seasonings,Null,1 .33 tbsp,SW,106,1.98
ND01527,Swiss Miss: Sensible Sweets Hot Cocoa-No Sugar Added,12.5,6.25,68.75,Sweets,Cocoa_Powder,Null,1 Envelope,SW,125,1.98
ND01489,"Spices, oregano, dried",9,4.28,68.92,Spices_and_Herbs,Seasonings,Null,"1g=1 tsp, leaves / 1.8g=1 tsp, ground",I,72,2.79
ND00926,Pepperidge Farm Goldfish - Baked Snack Crackers Cheddar,10,16.66666667,69.16666667,Grains,Snacks,Null,55 pieces,PB,187,2.39
ND00928,Pepperidge Farm Goldfish - Cheddar made with Whole Grain,10,16.66666667,69.16666667,Grains,Snacks,Null,55 pieces,PB,187,2.39
ND01482,"Spices, pumpkin pie spice",5.76,12.6,69.28,Spices_and_Herbs,Seasonings,Null,1g=1 tsp / 5.6g=1 tbsp,I,31,4.49
ND00271,Crystal Light - Pink Natural Lemonade (Canister-mix),0,0,69.44444444,Beverages,Powdered_Mix,Null, 1/8 packet,WD,82,3.99
ND00871,Wasa Crispbread - Fiber,15,7.5,70,Grains,Bread,Null,2 slices,PB,230,2.5
ND00932,Pepperidge Farm Goldfish - Baked Soup Crackers Original,10,20,70,Grains,Snacks,Null,55 pieces ,PB ,187,2.39
ND01525,Hills Bros. Cappuccino Double Mocha,7.407407407,12.96296296,70.37037037,Sweets,Cocoa_Powder,Null,3 Tbsp,SW,453,3.62
ND00901,"Quaker Instant Oatmeal - Maple and Brown Sugar, Lower Sugar",11.76470588,5.882352941,70.58823529,Grains,Oats,Null,1 packet,PB,340,3.99
ND00902,"Quaker Instant Oatmeal - Apples and Cinnamon, Lower Sugar",9.677419355,4.838709677,70.96774194,Grains,Oats,Null,1 packet,PB,328,3.99
ND00874,Wasa Crispbread - Sesame,14.28571429,10.71428571,71.42857143,Grains,Bread,Null,1 slice,PB,200,2.5
ND00878,Cheerios-Toasted Whole Grain Oat Cereal,10.71428571,7.142857143,71.42857143,Grains,Cereal,Null,1 cup,SW,510,3.52
ND01488,"Spices, ginger, ground",8.98,4.24,71.62,Spices_and_Herbs,Seasonings,Null,1g=1 tsp / 5.2g=1 tbsp,I,24,3.19
ND00011,Gerber Oatmeal Cereal (single grain),13.33333333,6.666666667,71.66666667,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.25 cup,SW,227,2.08
ND01510,Publix Gummi Bears,7.692307692,0,71.79487179,Sweets,Candy,Null,15 bears,PB,369,1.67
ND00870,Progresso Plain Bread Crumbs ,14.28571429,5.357142857,71.875,Grains,Bread,Null,0.25 cup,PB,425,1.95
ND01485,"Spices, allspice, ground",6.09,8.69,72.12,Spices_and_Herbs,Seasonings,Null,1g=1 tsp / 6g=1 tbsp,I,25,2.96
ND00916,Orville Redenbacher's Gourmet Popping Corn - ORIGINAL,10,3.75,72.5,Grains,Popcorn,Null,3 tbsp unpopped,PB,850,5.29
ND00915,Orville Redenbacher's Gourmet Popping Corn - White Corn,10,3.75,72.5,Grains,Popcorn,Null,3 tbsp unpopped,PB,850,5.29
ND01526,Nestle Nesquik Chocolate Powder: No Sugar Added,9.090909091,4.545454545,72.72727273,Sweets,Cocoa_Powder,Null,2 Tbsp,SW,453,4.28
ND01497,"Spices, garlic powder",16.55,0.73,72.73,Spices_and_Herbs,Seasonings,Null,3g=1 tsp / 9.7g=1 tbsp,I,255,2.99
ND00910,"Quaker Instant Oatmeal - Raisin, Date, Walnut ",8.108108108,6.756756757,72.97297297,Grains,Oats,Null,1 packet,PB,370,3.63
ND00912,Great Value Elbows Enriched Macaroni Product,12.5,1.785714286,73.21428571,Grains,Pasta,Null,0.5 cup dry,SW,907,2.38
ND00913,Mueller's Linguine Pasta,12.5,1.785714286,73.21428571,Grains,Pasta,Null,2 oz (1/8 pkg) dry,PB,454,1.69
ND00929,Publix Rice Snacks - Cheddar,6.666666667,16.66666667,73.33333333,Grains,Snacks,Null,9 minicakes,PB,172,2.69
ND00918,Zesta Original Saltine Crackers,6.666666667,10,73.33333333,Grains,Snacks,Null,5 crackers ,PB,435,3.19
ND00911,Quaker Instant Oatmeal - Dinosaur Eggs Brown Sugar,8,8,74,Grains,Oats,Null,1 packet,PB,400,3.36
ND01508,Extra Long Lasting Flavor Polar Ice (Sugar Free),0,0,74.07407407,Sweets,Candy,Null,1 stick,SW,40.5,0.96
ND00890,Kellogg's Special K - Original,19.35483871,1.612903226,74.19354839,Grains,Cereal,Null,1 cup,SW,510,3.48
ND00900,Quaker Instant Oatmeal - Cinnamon and Spice,9.302325581,4.651162791,74.41860465,Grains,Oats,Null,1 packet,PB,430,3.63
ND01487,"Spices, bay leaf",7.61,8.36,74.97,Spices_and_Herbs,Seasonings,Null,"0g=1 tsp, crumbled / 1.8g=1 tbsp, crumbled",I,3,2.48
ND00012,Gerber Graduates Lil Biscuits- Vanilla Wheat ,0,14.28571429,75,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,1 biscuit ,SW,126,1.98
ND00899,Quaker Instant Grits - Butter,7.142857143,5.357142857,75,Grains,Grains_Other,Null,1 packet,PB,340.2,3.15
ND00923,Publix Rice Snacks - Ranch,6.25,15.625,75,Grains,Snacks,Null,9 minicakes,PB,172,2.69
ND01472,Old El Paso Original Taco Seasoning Mix ,0,0,75,Spices_and_Herbs,Seasonings,Null,2 tsp,SW,28,0.78
ND01820,Old El Paso Taco Seasoning Mix - 25% Less Sodium,0,0,75,Spices_and_Herbs,Seasonings,Null,2 tsp,SW,28,0.78
ND00903,Quaker Instant Oatmeal - High Fiber Cinnamon Swirl,8.888888889,4.444444444,75.55555556,Grains,Oats,Null,1 packet,PB,360,2.98
ND00904,Quaker Instant Oatmeal - High Fiber Maple and Brown Sugar,8.888888889,4.444444444,75.55555556,Grains,Oats,Null,1 packet,PB,360,2.98
ND00921,Publix Original Saltines - Somer-salt,7.142857143,10.71428571,75.89285714,Grains,Snacks,Null,5 crackers,PB,453,1.39
ND01599,"Sweetener, syrup, agave",0.09,0.45,76.3975,Sweets,Sweeteners,Null,6g=1 tsp / 55g=.25 cup,PB,667,8.49
ND00909,Quaker Instant Oatmeal - Apples and Cinnamon,9.302325581,4.651162791,76.74418605,Grains,Oats,Null,1 packet,SW,430,2.5
ND00907,Quaker Instant Oatmeal - Peaches and Cream,8.571428571,5.714285714,77.14285714,Grains,Oats,Null,1 packet,PB,350,3.63
ND00908,Quaker Instant Oatmeal - Strawberries and Cream,8.571428571,5.714285714,77.14285714,Grains,Oats,Null,1 packet,PB,350,3.63
ND00914,Publix Elbow Macaroni,12.5,1.785714286,77.23214286,Grains,Pasta,Null,0.5 cup uncooked,PB,454,1.33
ND00920,Honey Maid Grahams - Cinnamon Naturally Flavored,6.451612903,11.29032258,77.41935484,Grains,Snacks,Null,8 crackers,PB,408,4.19
ND00919,Nabisco Grahams - Original,6.451612903,11.29032258,77.41935484,Grains,Snacks,Null,8 crackers,PB,408,4.19
ND00922,Nabisco Honey Maid Grahams - Chocolate,6.451612903,9.677419355,77.41935484,Grains,Snacks,Null,8 crackers ,SW,408,2.98
ND00867,Wasa Crispbread - Light Rye,11.11111111,0,77.77777778,Grains,Bread,Null,2 slices ,LK,270,3.29
ND01566,"Jell-O Sugar Free, Fat Free Instant Pudding - Banana Cream (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package ,PB,25,1.19
ND01567,"Jell-O Sugar Free, Fat Free Instant Pudding - Butterscotch (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package,PB,28,1.19
ND01571,"Jell-O Sugar Free, Fat free Instant Pudding - Cheesecake (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package,PB,28,1.19
ND01568,"Jell-O Sugar Free, Fat Free Instant Pudding - Lemon (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package,PB,28,1.19
ND01569,"Jell-O Sugar Free, Fat Free Instant Pudding - Vanilla (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package,PB,28,1.19
ND01570,"Jell-O Sugar Free, Fat Free Instant Pudding - White Chocolate (mix)",0,0,78.125,Sweets,Puddings,Null,0.25 package,PB,28,1.19
ND00873,Wasa Crispbread - Multi Grain,14.28571429,0,78.57142857,Grains,Bread,Null,1 slice ,SW,275,2.54
ND00852,Sunmaid Natural California Raisins (canister),2.5,0,78.75,Fruits,Raisins,Null,0.25 cup,PB,567,3
ND00891,Cheerios-Honey Nut,7.142857143,5.357142857,79.01785714,Grains,Cereal,Null,3/4 cup,SW,347,2.89
ND01492,"Spices, onion powder",10.41,1.04,79.12,Spices_and_Herbs,Seasonings,Null,2g=1 tsp / 6.9g=1 tbsp,I,127,3.59
ND00869,Wasa Crackerbread - Crisp'n Light 7 Grain ,11.11111111,2.777777778,79.86111111,Grains,Bread,Null,3 slices,PB,140,1.99
ND01480,"Spices, cinnamon, ground",3.99,1.24,80.59,Spices_and_Herbs,Seasonings,Null,2g=1 tsp / 7.9g=1 tbsp,I,116,2.89
ND00897,Chex-Chocolate,6.25,7.8125,81.25,Grains,Cereal,Null,3/4 cup,SW,362,3.28
ND00882,Cheerios-Chocolate,3.703703704,5.555555556,81.48148148,Grains,Cereal,Null,3/4 cup,SW,318,2.98
ND00884,Cheerios-Frosted,7.407407407,5.555555556,81.48148148,Grains,Cereal,Null,3/4 cup,SW,340,2.98
ND00868,Wasa Crispbread - Sourdough,9.090909091,0,81.81818182,Grains,Bread,Null,1 slice,PB,275,2.5
ND01588,"Jell-O Sugar Free, Fat Free Instant Pudding - Chocolate (mix)",9.090909091,0,81.81818182,Sweets,Puddings,Null,0.25 pacakge,PB,39,1.19
ND00924,Nabisco Original Topped with Salt Premium Saltine Crackers,6.25,9.375,82.03125,Grains,Snacks,Null,5 crackers,PB,453,2.95
ND00893,Cheerios-Apple Cinnamon,6.666666667,5,82.08333333,Grains,Cereal,Null,3/4 cup,SW,365,3.98
ND00892,"Cheerios-Multi Grain, Peanut Butter",7.142857143,5.357142857,82.14285714,Grains,Cereal,Null,3/4 cup,SW,320,2.82
ND00782,Ocean Spray Craisins Original,0,0,82.5,Fruits,Berries,Other,0.25 cup,PB,510,4.99
ND00888,Cheerios-Multi Grain,6.896551724,5.172413793,82.75862069,Grains,Cereal,Null,1 cup,SW,340,3.52
ND00877,Chex-Wheat,10.63829787,2.127659574,82.9787234,Grains,Cereal,Null,3/4 cup,PB,396,3.69
ND00272,Crystal Light - Strawberry-Kiwi (Canister-mix),0,0,83.33333333,Beverages,Powdered_Mix,Null, 1/8 packet,WD,65,3.99
ND00273,Crystal Light - Strawberry-Orange-Banana (Canister-mix),0,0,83.33333333,Beverages,Powdered_Mix,Null, 1/8 packet,WM,68,2.48
ND00895,Chex-Cinnamon,3.333333333,6.666666667,83.33333333,Grains,Cereal,Null,3/4 cup,SW,343,3.28
ND00894,Chex-Vanilla,3.333333333,6.666666667,83.33333333,Grains,Cereal,Null,3/4 Cup,SW,343,3.28
ND00875,Fiber One-Original Bran Cereal,6.666666667,3.333333333,83.33333333,Grains,Cereal,Null,0.5 cup,SW,459,3.74
ND01565,"Jell-O Cook and Serve Sugar Free, Fat Free -Vanilla",0,0,83.33333333,Sweets,Puddings,Null,0.25 package,PB,22,1.19
ND00881,Raisin Bran Crunch,7.547169811,1.886792453,84.90566038,Grains,Cereal,Null,1 cup,SW,703,3.68
ND00885,Cheerios-Fruity,3.703703704,5.555555556,85.18518519,Grains,Cereal,Null,3/4 Cup,SW,340,2.98
ND00886,Chex-Rice,7.407407407,1.851851852,85.18518519,Grains,Cereal,Null,1 cup,SW,340,3.32
ND00008,"Happy Baby Organic Puffs- Green Puffs (spinach, collard greens, and kale) ",14.28571429,0,85.71428571,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,75 pieces,SW,60,2.88
ND01802,Plum Baby Organic Super Puffs - Blueberry and Purple Sweet Potato,14.28571429,0,85.71428571,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup,SW,42,2.78
ND00025,Gerber Graduates Fruit and Veggie Melts- Truly Tropical Blend,14.28571429,0,85.71428571,Baby_Foods,Baby_Dairy,Null,32 pieces,PB,28,2.99
ND00026,Gerber Graduates Fruit and Veggie Melts- Very Berry Blend,14.28571429,0,85.71428571,Baby_Foods,Baby_Dairy,Null,32 pieces,SW,28,2.48
ND00879,Cheerios-Banana Nut,3.571428571,3.571428571,85.71428571,Grains,Cereal,Null,3/4 cup,SW,309,2.98
ND00880,Kellogg's Corn Flakes,7.142857143,0,85.71428571,Grains,Cereal,Null,1 cup,SW,680,3.38
ND00889,Corn Chex Oven Toasted Corn Cereal-Gluten Free ,6.451612903,1.612903226,86.69354839,Grains,Cereal,Null,1 cup ,PB ,340,3.69
ND00009,Baby Mum-Mum Selected Superior Rice Rusks- Banana,12.5,0,87.5,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,4 rusks,WD,50,2.09
ND00010,Baby Mum-Mum Selected Superior Rice Rusks- Vegetable,12.5,0,87.5,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,4 rusks,WD,50,2.99
ND00858,Clabber Girl Cornstarch ,0,0,87.5,Grains,Baking_Powder_and_Cornstarch,Cornstarch,1 tbsp,PB,340,1.39
ND00887,Chex-Honey Nut,6.25,1.5625,87.5,Grains,Cereal,Null,3/4 cup,SW,354,3.28
ND01600,"Sweeteners, tabletop, saccharin (sodium saccharin)",0.94,0,89.11,Sweets,Sweeteners,Null,"1g=1 serving,  1 packet / 0.8g=1 serving,  1 packet SUGAR TWIN",PB,250,2.99
ND00001,Gerber Graduates Puffs - Apple Cinnamon,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),PB,42,2
ND00002,Gerber Graduates Puffs - Banana,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),SW,42,1.98
ND00003,Gerber Graduates Puffs - Blueberry,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),SW,42,1.98
ND00004,Gerber Graduates Puffs - Peach,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),SW,42,1.98
ND00005,Gerber Graduates Puffs - Strawberry Apple,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),PB,42,2
ND00006,Gerber Graduates Puffs - Sweet Potatoes,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),SW,42,1.98
ND00007,Gerber Graduates Puffs - Vanilla ,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup (60 pieces),SW,42,1.98
ND01804,Plum Baby Organic Super Puffs - Strawberry and Beet,0,0,89.28571429,Baby_Foods,Baby_Cereal_and_Rice_Snacks,Null,0.5 cup,SW,42,2.78
ND00276,Crystal Light - Peach Mango Green Tea (Pitcher Packs-mix),0,0,89.28571429,Beverages,Powdered_Mix,Null, 1/8 packet,SW,52.5,2.48
ND00277,Crystal Light - Raspberry Green Tea (Pitcher Packs-mix),0,0,89.28571429,Beverages,Powdered_Mix,Null, 1/8 packet,WD,53,3.99
ND00027,Gerber Graduates Yogurt Melts- Mixed Berries,14.28571429,0,92.85714286,Baby_Foods,Baby_Dairy,Null,0.25 cup ,SW,28,2.48
ND00028,Gerber Graduates Yogurt Melts- Peach,14.28571429,0,92.85714286,Baby_Foods,Baby_Dairy,Null,0.25 cup ,SW,28,2.48
ND00029,Gerber Graduates Yogurt Melts- Strawberry,14.28571429,0,92.85714286,Baby_Foods,Baby_Dairy,Null,0.25 cup ,PB,28,2.99
ND00872,Wasa Crispbread - Hearty,6.666666667,0,93.33333333,Grains,Bread,Null,1 slice,PB,275,2.5
ND01320,Alessi Premium White Balsamic Reduction Crema di Aceto Balsamico White Balsamic,0,0,93.33333333,Sauces_Soups_Condiments_Dressing,Dressings,Balsmic_Vinegar,1 tbsp,PB,250,5.49
ND00859,Argo Cornstarch,0,0,93.75,Grains,Baking_Powder_and_Cornstarch,Cornstarch,1 tbsp,PB,454,1.69
ND00274,Country Time - Lemonade (mix),0,0,94.11764706,Beverages,Powdered_Mix,Null,1/8 CAP makes 8 fl oz,PB,538,4.29
ND00275,Country Time - Pink Lemonade (mix),0,0,94.11764706,Beverages,Powdered_Mix,Null,1/8 CAP makes 8 fl oz,PB,538,4.29
ND00709,SolCarb,0,0,94.5,Formulas,Carbohydrate,Null,100 g of powder,I,227,18
ND00278,Crystal Light - Fruit Punch (Pitcher Packs-mix),0,0,96.15384615,Beverages,Powdered_Mix,Null, 1/8 packet,WD,57,3.99
ND00279,Crystal Light - Raspberry Lemonade (On the Go-mix),0,0,96.15384615,Beverages,Powdered_Mix,Null,0.5 packet,SW,22.6,2.48
ND00281,Crystal Light - Raspberry Ice (On the Go-mix),0,0,100,Beverages,Powdered_Mix,Null,0.5 packet,SW,17,2.48
ND00280,Crystal Light - Raspberry Iced Tea (Canister-mix),0,0,100,Beverages,Powdered_Mix,Null, 1/8 packet,WD,45,3.99
ND00853,Rumford Aluminum-Free Baking Powder,0,0,100,Grains,Baking_Powder_and_Cornstarch,Bakin_Powder,1/8 tsp,WD,113,1.79
ND01901,"Chia Seeds, dried",16.54,30.74,100,Nuts_and_Seeds,Chia_Seeds,Null,28g=1 oz / g=,PB,454,9.99
ND01319,Alessi Premium Balsamic Reduction Crema di Aceto Balsamico Traditional Balsamic,0,0,100,Sauces_Soups_Condiments_Dressing,Dressings,Balsmic_Vinegar,1 tbsp,PB,250,5.49
ND01927,CVS Calcium Citrate + D Caplets,0,0,100,Supplement,Minerals,Null,2 Caplets,CVS,120,12.99
ND01928,CVS Citrate + D 630mg Tablets,0,0,100,Supplement,Minerals,Null,2 Tablets,CVS,120,13.99
ND01905,Equate Calcium 600 + D + Minerals,0,0,100,Supplement,Minerals,Null,1 Tablet,WM,120,6
ND01906,Equate Calcium Citrate + D3 (Maximum),0,0,100,Supplement,Minerals,Null,2 tablets,SW,180,7.88
ND01879,Nature Made Calcium 600 mg Liquid SoftGel with Vitamin D,0,0,100,Supplement,Minerals,Null,1 soft gel,CVS,100,17.29
ND01923,Nature Made Magnesium 250mg Tablets,0,0,100,Supplement,Minerals,Null,1 Tablet,CVS,200,8.79
ND01880,Nature Made Magnesium Liquid Softgels,0,0,100,Supplement,Minerals,Null,1 Softgel,CVS,90,10.49
ND01929,Oscal Calcium + D3 (500mg Calcium & 200 IU Vitamin D3) Caplets,0,0,100,Supplement,Minerals,Null,1 Caplet,CVS,160,16.29
ND01931,Centrum Men Multivitamin/Multimineral Supplement Tablets,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,200,18.99
ND01884,Centrum Multivitamin Adults,0,0,100,Supplement,Multivitamins,Null,1 tablet,CVS,300,22.99
ND01886,Centrum Women Multivitamin,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,200,18.99
ND01922,CVS Calcium 600 mg+D & Minerals,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,120,12.29
ND01936,CVS Men's Health Formula Multivitamin/Multimineral Tablets,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,200,12.99
ND01926,CVS Men's Multivitamin/Multimineral Tablets,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,120,9.99
ND01933,CVS Spectravite Adult Multivitamin/Multimineral Supplement Gluten-Free Tablets,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,365,18.29
ND01930,CVS Spectravite Multivitamin/Multimineral Supplement Gluten-Free Tablets,0,0,100,Supplement,Multivitamins,Null,1 Tablet,CVS,200,14.99
